CUSTOMER_ID,STORE_NUMBER,ORDER_ID,ORDER_CHANNEL_NAME,ORDER_SUBCHANNEL_NAME,ORDER_OCCASION_NAME,CUSTOMER_TYPE,item1,item2,item3,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
920863414,4915,1496609584,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,10 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Fried Corn - Regular
486701855,1390,6593788546,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
74190959,949,5190525485,Digital,WWT,ToGo,Guest,Chicken Sub Combo,10 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Ranch Dip - Regular,2 pc Crispy Strips,Fried Corn - Regular
418210296,822,1693088898,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,20 pc Grilled Wings,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large,10 pc Grilled Wings Combo
892869602,2156,4540881888,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,6 pc Spicy Wings Combo,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
10640175,1390,3748848573,Digital,WWT,ToGo,Guest,Add 5 Grilled Wings,20pc Spicy Feast Deal,Fried Corn - Large,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
846464669,1249,140533012,Digital,WWT,ToGo,Registered,20 pc Grilled Wings,20 Oz Soda,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
560095323,2513,4328729830,Digital,WWT,ToGo,Registered,4 pc Crispy Strips,Add 5 Spicy Wings,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
656825175,1913,1100029045,Digital,WWT,ToGo,Guest,10 pc Mixed Wings Combo,7 pc Crispy Strips,10 pc Grilled Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips
280716757,3302,4240564164,Digital,WWT,ToGo,Registered,Voodoo Fries - Regular,20 pc Mixed Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
584891020,1765,3292135969,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Spicy Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,8 pc Grilled Wings Combo,Ranch Dip - Large
456006505,2513,5273809414,Digital,WWT,ToGo,Registered,Add 5 Spicy Wings,Ranch Dip - Large,10 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
507699123,857,4843892365,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,Ranch Dip - Large,Fried Corn - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
952900524,2786,4475708513,Digital,WWT,ToGo,Registered,Large Buffalo Fries,Chicken Sub Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
951770074,1161,1891258868,Digital,WWT,ToGo,Registered,30 pc Family Grilled Wings,Ranch Dip - Large,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
43006300,1161,8567790320,Digital,WWT,Delivery,Registered,10 pc Grilled Wings,Add 5 Grilled Wings,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
956554764,1161,555033840,Digital,WWT,ToGo,Registered,5 pc Crispy Strips Combo,20 Oz Soda,10 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
320742479,2786,1757964799,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,Chicken Sub Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
300095062,1161,203585826,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,Regular Buffalo Fries,20 pc Grilled Wings,10 pc Spicy Wings,Ranch Dip - Large,Large Buffalo Fries
857879752,1731,4991901700,Digital,WWT,ToGo,Registered,Large Buffalo Fries,10 pc Grilled Wings Combo,20pc Spicy Feast Deal,Ranch Dip - Regular,2 pc Crispy Strips,Fried Corn - Regular
513474141,1905,788250617,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo,8 pc Mixed Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Fried Corn - Regular
639092931,820,1327263363,Digital,WWT,Delivery,Registered,Triple Chocolate Cake,Veggie Sticks Spicy,8 pc Spicy Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
180718756,2249,2199438114,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20 Oz Soda,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular
854159463,4541,6137645469,Digital,WWT,ToGo,Registered,Voodoo Fries - Large,4 pc Crispy Strips,5 pc Crispy Strips Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
159520555,801,8721610270,Digital,WWT,Delivery,Registered,Cheese Fries - Regular,10 pc Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Large
135641283,4094,6792373984,Digital,WWT,Delivery,Registered,Ranch Dip - Large,20 pc Grilled Wings,2 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
22609897,4541,1355068589,Digital,WWT,ToGo,Registered,3 pc Crispy Strips Combo,Fried Corn - Regular,10 pc Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
15750176,1070,8787311196,Digital,WWT,ToGo,Registered,Large Buffalo Fries,Ranch Dip - Regular,Add 5 Spicy Wings,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
910873155,1161,5831553557,Digital,WWT,ToGo,Registered,Fried Corn - Regular,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large,Large Buffalo Fries
268346158,4391,1728785684,Digital,WWT,ToGo,Guest,3 pc Crispy Strips Combo,Fried Corn - Regular,6 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Regular Buffalo Fries
467898599,4750,7436158860,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,Veggie Sticks Spicy,25 pc Game Day Pack,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
148829205,3989,9866060252,Digital,WWT,ToGo,Guest,Add 5 Spicy Wings,Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
606485203,801,1757937877,Digital,WWT,ToGo,Registered,Ranch Dip - Large,Large Buffalo Fries,30 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
127612123,1419,8953892581,Digital,WWT,Delivery,Registered,Large Veggie Sticks Spicy,Ranch Dip - Large,Fried Corn - Large,20pc Spicy Feast Deal,Ranch Dip - Regular,Large Buffalo Fries
572496484,2513,9160586430,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,Ranch Dip - Regular,15 pc Spicy Wings,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large
826400711,1390,1348916976,Digital,WWT,ToGo,Guest,Chicken Sub,2 pc Crispy Strips,30 pc Family Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
178244854,1161,4319071016,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,10 pc Grilled Wings,20pc Spicy Feast Deal,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
482214024,2315,2082860004,Digital,WWT,ToGo,Guest,10 pc Grilled Wings,10 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
893185287,2513,6088363846,Digital,WWT,ToGo,Guest,Ranch Dip - Large,30 pc Grilled Wings,Fried Corn - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
97269016,3302,6601145696,Digital,WWT,Delivery,Guest,Flavor Platter,20 pc Grilled Wings,Chicken Sub,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
772901794,822,9265211153,Digital,WWT,ToGo,Registered,Carrot Sticks,10 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Ranch Dip - Large
581373507,1765,8354850181,Digital,WWT,ToGo,Guest,24 pc Family Grilled Wings,20 Oz Soda,32 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
5613489,801,9709185284,Digital,WWT,Delivery,Guest,3 pc Crispy Strips Combo,Chicken Sub,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
331448524,1161,8664036462,Digital,WWT,ToGo,Registered,Veggie Sticks,Ranch Dip - Large,Fried Corn - Regular,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
836575948,820,1787804796,Digital,WWT,ToGo,Guest,20pc Spicy Feast Deal,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Fried Corn - Regular
760901567,1731,4169189588,Digital,WWT,ToGo,Guest,10 pc Spicy Wings Combo,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
253600554,4595,4240555546,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20pc Spicy Feast Deal,10 pc Grilled Wings Combo,Regular Buffalo Fries,2 pc Crispy Strips,Ranch Dip - Large
930616334,2734,6707615211,Digital,WWT,ToGo,Registered,Blue Cheese Dip - Regular,20pc Spicy Feast Deal,2 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
746489796,857,6121591301,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20 pc Grilled Wings,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Large Buffalo Fries
818477912,949,9660893737,Digital,WWT,ToGo,Guest,6 pc Grilled Wings Combo,Chicken Sub Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
603622297,1070,3166725456,Digital,WWT,ToGo,Registered,15 pc Grilled Wings,Ranch Dip - Regular,Fried Corn - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
457268741,2315,2935738403,Digital,WWT,ToGo,Registered,Cheese Fries - Large,Veggie Sticks Spicy,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
518560140,801,7655305325,Digital,WWT,ToGo,Registered,10 pc Mixed Wings,10 pc Grilled Wings Combo,5 pc Crispy Strips Combo,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips
933015978,1765,5498347398,Digital,WWT,ToGo,Registered,Chicken Sub,10 pc Spicy Wings,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
210609580,2513,7654433270,Digital,WWT,ToGo,Guest,Flavor Platter,Add 5 Spicy Wings,4 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
921507925,1765,5618771525,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
630742216,4750,8544774642,Digital,WWT,ToGo,Guest,10 pc Grilled Wings Combo,Ranch Dip - Regular,Add 5 Grilled Wings,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
632598037,1913,3729893922,Digital,WWT,ToGo,Guest,10 pc Spicy Wings,Fried Corn - Regular,Blue Cheese Dip - Regular,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
371208400,4595,4326009809,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,2 pc Crispy Strips,8 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
304597748,4094,2574201124,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,2 pc Crispy Strips,10 pc Mixed Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
324559624,4065,5839346714,Digital,WWT,ToGo,Registered,30 pc Grilled Wings,Ranch Dip - Large,Regular Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
783666949,1247,9405233990,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,20 pc Mixed Wings,32 Oz Soda,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
511962541,4065,5047246062,Digital,WWT,ToGo,Guest,32 Oz Soda,10 pc Mixed Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
913781453,2513,9741900531,Digital,WWT,ToGo,Registered,Veggie Sticks Spicy,Voodoo Fries - Regular,4 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
433588764,2513,900698321,Digital,WWT,ToGo,Registered,Regular Buffalo Fries,Ranch Dip - Large,Large Buffalo Fries,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
300355165,2513,9602315572,Digital,WWT,ToGo,Guest,15 pc Spicy Wings,20pc Spicy Feast Deal,32 Oz Soda,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
94563958,2513,1870956895,Digital,WWT,ToGo,Guest,Veggie Sticks Spicy,15 pc Crispy Strips,Fried Corn - Large,Ranch Dip - Regular,Large Buffalo Fries,20pc Spicy Feast Deal
80363740,4094,4763481822,Digital,WWT,Delivery,Guest,75 pc Family Mixed Wings,Large Veggie Sticks Spicy,Fried Corn - Large,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
524447456,1754,7181101360,Digital,WWT,ToGo,Registered,Triple Chocolate Cake,10 pc Grilled Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Fried Corn - Regular
315733057,4750,3628400623,Digital,WWT,ToGo,Registered,Fried Corn - Large,Ranch Dip - Regular,10 pc Grilled Wings Combo,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
168193264,2315,212931472,Digital,WWT,ToGo,Guest,Ranch Dip - Large,10 pc Grilled Wings,Large Veggie Sticks Spicy,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
494921019,4094,5607933866,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Fried Corn - Regular,Ranch Dip - Large
813865780,949,843353553,Digital,WWT,Delivery,Guest,6 pc Strips Meal for 2,75 pc Family Mixed Wings,Large Fruit Punch,20pc Spicy Feast Deal,Ranch Dip - Regular,Fried Corn - Large
366771675,4391,8812752288,Digital,WWT,ToGo,Registered,Cheese Fries - Large,Regular Buffalo Fries,15 pc Spicy Wings,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
866086609,801,5847863983,Digital,WWT,ToGo,Guest,32 Oz Soda,20pc Spicy Feast Deal,2 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
364270870,1161,8866492854,Digital,WWT,ToGo,Guest,Fried Corn - Regular,10 pc Grilled Wings,Veggie Sticks Spicy,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
47599717,4915,8742060403,Digital,WWT,ToGo,Registered,10 pc Spicy Wings,Fried Corn - Regular,Veggie Sticks Spicy,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
747711800,857,3271887051,Digital,WWT,Delivery,Guest,15 pc Grilled Wings,Ranch Dip - Regular,2 pc Crispy Strips,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
303359421,4595,8517312532,Digital,WWT,Delivery,Registered,Large Fruit Punch,Fried Corn - Regular,Flavor Platter Grilled,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
656646304,2315,4166370839,Digital,WWT,ToGo,Registered,Large Buffalo Fries,Ranch Dip - Large,40 pc Family Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
919383131,2786,7052765248,Digital,WWT,ToGo,Guest,10 pc Grilled Wings,Blue Cheese Dip - Large,Fried Corn - Regular,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
20056926,1249,3044013178,Digital,WWT,Delivery,Registered,4 pc Crispy Strips,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,Ranch Dip - Large,20pc Spicy Feast Deal
421052142,1390,383051095,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,10 pc Spicy Wings,Fried Corn - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
401569422,2786,9112164971,Digital,WWT,ToGo,Registered,Veggie Sticks Spicy,Ranch Dip - Large,6 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
54774296,3989,5556328,Digital,WWT,ToGo,Guest,20pc Spicy Feast Deal,Large Buffalo Fries,Add 5 Grilled Wings,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
365982870,1070,5791873420,Digital,WWT,ToGo,Guest,Regular Buffalo Fries,8 pc Grilled Wings Combo,Add 5 Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
314629368,1390,3656914730,Digital,WWT,ToGo,Registered,8 pc Mixed Wings Combo,10 pc Grilled Wings Combo,Veggie Sticks,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
505867016,1161,3518269386,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,20 Oz Soda,10 pc Spicy Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
596647702,1247,5495230392,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Veggie Sticks Spicy,Regular Buffalo Fries,20pc Spicy Feast Deal,Fried Corn - Regular,Ranch Dip - Large
247950793,4541,4238309587,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Add 5 Spicy Wings,Veggie Sticks Spicy,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
727735141,4065,9503954287,Digital,WWT,ToGo,Guest,10 pc Grilled Wings,6 pc Spicy Wings Combo,Add 5 Spicy Wings,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal
874632480,430,7578131243,Digital,WWT,ToGo,Guest,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Large Buffalo Fries
454149467,857,5546805557,Digital,WWT,Delivery,Guest,Regular Buffalo Fries,4 pc Crispy Strips,Chicken Sub,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
322427036,2315,7303368212,Digital,WWT,ToGo,Registered,6 pc Spicy Wings Combo,10 pc Grilled Wings Combo,Veggie Sticks Spicy,Ranch Dip - Regular,6 pc Grilled Wings Combo,Fried Corn - Regular
742366367,857,1680125849,Digital,WWT,ToGo,Registered,6 pc Strips Meal for 2,Ranch Dip - Regular,Wings Lunch Combo,2 pc Crispy Strips,Regular Buffalo Fries,32 Oz Soda
171511753,2315,3342117117,Digital,WWT,ToGo,Registered,3 pc Crispy Strips Combo,Cheese Dip - Medium,10 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
700022050,4915,1860011666,Digital,WWT,ToGo,Registered,Large Buffalo Fries,20pc Spicy Feast Deal,Large Fruit Punch,Ranch Dip - Regular,2 pc Crispy Strips,Regular Buffalo Fries
766711618,1249,1958104576,Digital,WWT,ToGo,Registered,Add 5 Spicy Wings,10 pc Grilled Wings Combo,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
192890999,430,7343673588,Digital,WWT,ToGo,Registered,30 pc Mixed Wings,Regular Buffalo Fries,3 pc Crispy Strips Combo,Ranch Dip - Regular,10 pc Spicy Wings,Large Buffalo Fries
922165209,4595,8992642594,Digital,WWT,Delivery,Guest,Cheese Fries - Regular,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
185353579,1905,8804388400,Digital,WWT,ToGo,Guest,20pc Spicy Feast Deal,Ranch Dip - Large,Fried Corn - Regular,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
318840047,801,4737210194,Digital,WWT,ToGo,Guest,20 Oz Soda,20pc Spicy Feast Deal,5 pc Crispy Strips Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings Combo
682388794,1249,7925803227,Digital,WWT,Delivery,Registered,8 pc Spicy Wings Combo,Large Buffalo Fries,Chicken Sub Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
163772119,822,7880238063,Digital,WWT,ToGo,Registered,10 pc Mixed Wings Combo,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,Fried Corn - Regular
388295967,1161,1317989663,Digital,WWT,ToGo,Guest,20 Oz Soda,Ranch Dip - Regular,15 pc Spicy Wings,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
899323724,2249,593449461,Digital,WWT,Delivery,Registered,20pc Spicy Feast Deal,10 pc Spicy Wings,Voodoo Fries - Regular,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings
852659933,2315,4518012030,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,10 pc Grilled Wings,8 pc Spicy Wings Combo,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
44500511,2517,4911277420,Digital,WWT,ToGo,Registered,Ranch Dip - Regular,Chicken Sub,Chicken Sub Combo,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
855343509,2156,6778835137,Digital,WWT,ToGo,Registered,Ranch Dip - Large,20pc Spicy Feast Deal,20 Oz Soda,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
297854432,2513,3156933766,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,15 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Grilled Wings,Ranch Dip - Large
665170815,2249,2326194829,Digital,WWT,ToGo,Guest,10 pc Grilled Wings,Ranch Dip - Regular,10 pc Spicy Wings Combo,Regular Buffalo Fries,10 pc Grilled Wings Combo,Ranch Dip - Large
128038914,857,8432644352,Digital,WWT,ToGo,Registered,20 Oz Soda,Large Buffalo Fries,7 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
223627884,4065,6170144901,Digital,WWT,ToGo,Guest,Regular Buffalo Fries,10 pc Grilled Wings,6 pc Grilled Wings Combo,Ranch Dip - Regular,10 pc Spicy Wings,Fried Corn - Regular
121913804,1390,9060347619,Digital,WWT,ToGo,Guest,Large Buffalo Fries,Ranch Dip - Regular,20 pc Spicy Wings,Regular Buffalo Fries,Ranch Dip - Large,10 pc Grilled Wings
61900325,3302,8886736318,Digital,WWT,ToGo,Registered,Add 5 Spicy Wings,Large Buffalo Fries,Add 5 Grilled Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
850757606,1731,8215461140,Digital,WWT,ToGo,Registered,Fried Corn - Large,15 pc Mixed Wings Combo,2 pc Crispy Strips,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
361417295,1390,6709854601,Digital,WWT,ToGo,Registered,Large Buffalo Fries,15 pc Spicy Wings,5 pc Crispy Strips Combo,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
913033698,820,5156937997,Digital,WWT,ToGo,Registered,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Veggie Sticks Spicy,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
864699842,400,5264953502,Digital,WWT,ToGo,Registered,32 Oz Soda,Domestic Lager,20 Oz Soda,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
920572252,4541,5756782936,Digital,WWT,Delivery,Guest,Ranch Dip - Regular,Add 5 Spicy Wings,3 Strips Lunch,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Large
245145291,1161,6465033415,Digital,WWT,ToGo,Registered,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Regular Buffalo Fries,Dipping Sauce
927800235,2734,2088803697,Digital,WWT,ToGo,Guest,8 pc Spicy Wings Combo,15 pc Grilled Wings Combo,Blue Cheese Dip - Regular,Ranch Dip - Regular,10 pc Grilled Wings Combo,Regular Buffalo Fries
192068298,4915,9921131144,Digital,WWT,Delivery,Registered,2 pc Crispy Strips,Large Fruit Punch,Add 5 Spicy Wings,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries
974091201,1731,8543378696,Digital,WWT,ToGo,Registered,20pc Spicy Feast Deal,20 Oz Soda,Ranch Dip - Large,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
577143156,1161,4386690064,Digital,WWT,ToGo,Guest,Ranch Dip - Regular,10 pc Grilled Wings,Regular Buffalo Fries,10 pc Spicy Wings,Ranch Dip - Large,Fried Corn - Regular
732763986,1905,8833118609,Digital,WWT,ToGo,Registered,30 pc Family Grilled Wings,Fried Corn - Large,15 pc Grilled Wings Combo,Ranch Dip - Regular,20pc Spicy Feast Deal,Large Buffalo Fries
930765144,2513,728026822,Digital,WWT,Delivery,Guest,10 pc Spicy Wings Combo,Voodoo Fries - Large,Ranch Dip - Regular,10 pc Grilled Wings Combo,Ranch Dip - Large,Regular Buffalo Fries
542063001,857,6964422874,Digital,WWT,ToGo,Registered,2 pc Crispy Strips,10 pc Grilled Wings Combo,Ranch Dip - Regular,Regular Buffalo Fries,20pc Spicy Feast Deal,Ranch Dip - Large
560482421,4094,2619394683,Digital,WWT,ToGo,Registered,15 pc Grilled Wings Combo,10 pc Grilled Wings,20pc Spicy Feast Deal,Ranch Dip - Regular,Regular Buffalo Fries,2 pc Crispy Strips
494109314,4541,112434716,Digital,WWT,ToGo,Registered,8 pc Grilled Wings Combo,15 pc Spicy Wings,7 pc Crispy Strips,Ranch Dip - Regular,Regular Buffalo Fries,10 pc Spicy Wings
969808904,822,4226127641,Digital,WWT,ToGo,Guest,10 pc Spicy Wings Combo,3 pc Crispy Strips Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,10 pc Grilled Wings Combo,Fried Corn - Regular
268717897,2513,391807446,Digital,WWT,ToGo,Guest,Regular Buffalo Fries,6 pc Grilled Wings Combo,Add 5 Spicy Wings,Ranch Dip - Regular,20pc Spicy Feast Deal,Fried Corn - Regular
326938340,2156,9255777990,Digital,WWT,ToGo,Registered,Chicken Sub,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,Regular Buffalo Fries
886813829,1731,4104732249,Digital,WWT,ToGo,Registered,Chicken Sub Combo,24 pc Family Grilled Wings,Chicken Sub,Ranch Dip - Regular,20pc Spicy Feast Deal,Regular Buffalo Fries
